+------+----------+-----------------+---------+----------------+----+---------+---------+-------------+-------+----+------------+------------+-----------------+-----------------------------+----------+---------+---------------------------+
|dateID|date      |month_weekday_int|day_str  |week_weekday_int|week|month_int|month_str|month_firstOf|quarter|year|year_day_int|is_leap_year|date_str_abr     |date_str_full                |unix_ts   |isHoliday|holiday                    |
|434   |2022-03-10|10               |Thursday |5               |10  |3        |March    |2022-03-01   |1      |2022|69          |0           |Thu 10th Mar 2022|Thursday 10th March 2022     |1646895600|0        |NULL                       |
|435   |2022-03-11|11               |Friday   |6               |10  |3        |March    |2022-03-01   |1      |2022|70          |0           |Fri 11th Mar 2022|Friday 11th March 2022       |1646982000|0        |NULL                       |
|436   |2022-03-12|12               |Saturday |7               |10  |3        |March    |2022-03-01   |1      |2022|71          |0           |Sat 12th Mar 2022|Saturday 12th March 2022     |1647068400|0        |NULL                       |
|437   |2022-03-13|13               |Sunday   |1               |11  |3        |March    |2022-03-01   |1      |2022|72          |0           |Sun 13th Mar 2022|Sunday 13th March 2022       |1647154800|0        |NULL                       |
|438   |2022-03-14|14               |Monday   |2               |11  |3        |March    |2022-03-01   |1      |2022|73          |0           |Mon 14th Mar 2022|Monday 14th March 2022       |1647237600|0        |NULL                       |
|439   |2022-03-15|15               |Tuesday  |3               |11  |3        |March    |2022-03-01   |1      |2022|74          |0           |Tue 15th Mar 2022|Tuesday 15th March 2022      |1647324000|0        |NULL                       |
|440   |2022-03-16|16               |Wednesday|4               |11  |3        |March    |2022-03-01   |1      |2022|75          |0           |Wed 16th Mar 2022|Wednesday 16th March 2022    |1647410400|0        |NULL                       |
|441   |2022-03-17|17               |Thursday |5               |11  |3        |March    |2022-03-01   |1      |2022|76          |0           |Thu 17th Mar 2022|Thursday 17th March 2022     |1647496800|0        |NULL                       |
|442   |2022-03-18|18               |Friday   |6               |11  |3        |March    |2022-03-01   |1      |2022|77          |0           |Fri 18th Mar 2022|Friday 18th March 2022       |1647583200|0        |NULL                       |
|443   |2022-03-19|19               |Saturday |7               |11  |3        |March    |2022-03-01   |1      |2022|78          |0           |Sat 19th Mar 2022|Saturday 19th March 2022     |1647669600|0        |NULL                       |
|444   |2022-03-20|20               |Sunday   |1               |12  |3        |March    |2022-03-01   |1      |2022|79          |0           |Sun 20th Mar 2022|Sunday 20th March 2022       |1647756000|0        |NULL                       |
|445   |2022-03-21|21               |Monday   |2               |12  |3        |March    |2022-03-01   |1      |2022|80          |0           |Mon 21st Mar 2022|Monday 21st March 2022       |1647842400|0        |NULL                       |
|446   |2022-03-22|22               |Tuesday  |3               |12  |3        |March    |2022-03-01   |1      |2022|81          |0           |Tue 22nd Mar 2022|Tuesday 22nd March 2022      |1647928800|0        |NULL                       |
|447   |2022-03-23|23               |Wednesday|4               |12  |3        |March    |2022-03-01   |1      |2022|82          |0           |Wed 23rd Mar 2022|Wednesday 23rd March 2022    |1648015200|0        |NULL                       |
|448   |2022-03-24|24               |Thursday |5               |12  |3        |March    |2022-03-01   |1      |2022|83          |0           |Thu 24th Mar 2022|Thursday 24th March 2022     |1648101600|0        |NULL                       |
|449   |2022-03-25|25               |Friday   |6               |12  |3        |March    |2022-03-01   |1      |2022|84          |0           |Fri 25th Mar 2022|Friday 25th March 2022       |1648188000|0        |NULL                       |
|450   |2022-03-26|26               |Saturday |7               |12  |3        |March    |2022-03-01   |1      |2022|85          |0           |Sat 26th Mar 2022|Saturday 26th March 2022     |1648274400|0        |NULL                       |
|451   |2022-03-27|27               |Sunday   |1               |13  |3        |March    |2022-03-01   |1      |2022|86          |0           |Sun 27th Mar 2022|Sunday 27th March 2022       |1648360800|0        |NULL                       |
|452   |2022-03-28|28               |Monday   |2               |13  |3        |March    |2022-03-01   |1      |2022|87          |0           |Mon 28th Mar 2022|Monday 28th March 2022       |1648447200|0        |NULL                       |
|453   |2022-03-29|29               |Tuesday  |3               |13  |3        |March    |2022-03-01   |1      |2022|88          |0           |Tue 29th Mar 2022|Tuesday 29th March 2022      |1648533600|0        |NULL                       |
|454   |2022-03-30|30               |Wednesday|4               |13  |3        |March    |2022-03-01   |1      |2022|89          |0           |Wed 30th Mar 2022|Wednesday 30th March 2022    |1648620000|0        |NULL                       |
|455   |2022-03-31|31               |Thursday |5               |13  |3        |March    |2022-03-01   |1      |2022|90          |0           |Thu 31st Mar 2022|Thursday 31st March 2022     |1648706400|0        |NULL                       |
|456   |2022-04-01|1                |Friday   |6               |13  |4        |April    |2022-04-01   |2      |2022|91          |0           |Fri 1st Apr 2022 |Friday 1st April 2022        |1648792800|0        |NULL                       |
|457   |2022-04-02|2                |Saturday |7               |13  |4        |April    |2022-04-01   |2      |2022|92          |0           |Sat 2nd Apr 2022 |Saturday 2nd April 2022      |1648879200|0        |NULL                       |
|458   |2022-04-03|3                |Sunday   |1               |14  |4        |April    |2022-04-01   |2      |2022|93          |0           |Sun 3rd Apr 2022 |Sunday 3rd April 2022        |1648965600|0        |NULL                       |
|459   |2022-04-04|4                |Monday   |2               |14  |4        |April    |2022-04-01   |2      |2022|94          |0           |Mon 4th Apr 2022 |Monday 4th April 2022        |1649052000|0        |NULL                       |
|460   |2022-04-05|5                |Tuesday  |3               |14  |4        |April    |2022-04-01   |2      |2022|95          |0           |Tue 5th Apr 2022 |Tuesday 5th April 2022       |1649138400|0        |NULL                       |
|461   |2022-04-06|6                |Wednesday|4               |14  |4        |April    |2022-04-01   |2      |2022|96          |0           |Wed 6th Apr 2022 |Wednesday 6th April 2022     |1649224800|0        |NULL                       |
|462   |2022-04-07|7                |Thursday |5               |14  |4        |April    |2022-04-01   |2      |2022|97          |0           |Thu 7th Apr 2022 |Thursday 7th April 2022      |1649311200|0        |NULL                       |
|463   |2022-04-08|8                |Friday   |6               |14  |4        |April    |2022-04-01   |2      |2022|98          |0           |Fri 8th Apr 2022 |Friday 8th April 2022        |1649397600|0        |NULL                       |
|464   |2022-04-09|9                |Saturday |7               |14  |4        |April    |2022-04-01   |2      |2022|99          |0           |Sat 9th Apr 2022 |Saturday 9th April 2022      |1649484000|0        |NULL                       |
|465   |2022-04-10|10               |Sunday   |1               |15  |4        |April    |2022-04-01   |2      |2022|100         |0           |Sun 10th Apr 2022|Sunday 10th April 2022       |1649570400|0        |NULL                       |
|466   |2022-04-11|11               |Monday   |2               |15  |4        |April    |2022-04-01   |2      |2022|101         |0           |Mon 11th Apr 2022|Monday 11th April 2022       |1649656800|0        |NULL                       |
|467   |2022-04-12|12               |Tuesday  |3               |15  |4        |April    |2022-04-01   |2      |2022|102         |0           |Tue 12th Apr 2022|Tuesday 12th April 2022      |1649743200|0        |NULL                       |
|468   |2022-04-13|13               |Wednesday|4               |15  |4        |April    |2022-04-01   |2      |2022|103         |0           |Wed 13th Apr 2022|Wednesday 13th April 2022    |1649829600|0        |NULL                       |
|469   |2022-04-14|14               |Thursday |5               |15  |4        |April    |2022-04-01   |2      |2022|104         |0           |Thu 14th Apr 2022|Thursday 14th April 2022     |1649916000|0        |NULL                       |
|470   |2022-04-15|15               |Friday   |6               |15  |4        |April    |2022-04-01   |2      |2022|105         |0           |Fri 15th Apr 2022|Friday 15th April 2022       |1650002400|1        |Good Friday                |
|471   |2022-04-16|16               |Saturday |7               |15  |4        |April    |2022-04-01   |2      |2022|106         |0           |Sat 16th Apr 2022|Saturday 16th April 2022     |1650088800|0        |NULL                       |
|472   |2022-04-17|17               |Sunday   |1               |16  |4        |April    |2022-04-01   |2      |2022|107         |0           |Sun 17th Apr 2022|Sunday 17th April 2022       |1650175200|1        |Easter Sunday              |
|473   |2022-04-18|18               |Monday   |2               |16  |4        |April    |2022-04-01   |2      |2022|108         |0           |Mon 18th Apr 2022|Monday 18th April 2022       |1650261600|0        |NULL                       |
|474   |2022-04-19|19               |Tuesday  |3               |16  |4        |April    |2022-04-01   |2      |2022|109         |0           |Tue 19th Apr 2022|Tuesday 19th April 2022      |1650348000|0        |NULL                       |
|475   |2022-04-20|20               |Wednesday|4               |16  |4        |April    |2022-04-01   |2      |2022|110         |0           |Wed 20th Apr 2022|Wednesday 20th April 2022    |1650434400|0        |NULL                       |
|476   |2022-04-21|21               |Thursday |5               |16  |4        |April    |2022-04-01   |2      |2022|111         |0           |Thu 21st Apr 2022|Thursday 21st April 2022     |1650520800|0        |NULL                       |
|477   |2022-04-22|22               |Friday   |6               |16  |4        |April    |2022-04-01   |2      |2022|112         |0           |Fri 22nd Apr 2022|Friday 22nd April 2022       |1650607200|0        |NULL                       |
|478   |2022-04-23|23               |Saturday |7               |16  |4        |April    |2022-04-01   |2      |2022|113         |0           |Sat 23rd Apr 2022|Saturday 23rd April 2022     |1650693600|0        |NULL                       |
|479   |2022-04-24|24               |Sunday   |1               |17  |4        |April    |2022-04-01   |2      |2022|114         |0           |Sun 24th Apr 2022|Sunday 24th April 2022       |1650780000|0        |NULL                       |
|480   |2022-04-25|25               |Monday   |2               |17  |4        |April    |2022-04-01   |2      |2022|115         |0           |Mon 25th Apr 2022|Monday 25th April 2022       |1650866400|0        |NULL                       |
|481   |2022-04-26|26               |Tuesday  |3               |17  |4        |April    |2022-04-01   |2      |2022|116         |0           |Tue 26th Apr 2022|Tuesday 26th April 2022      |1650952800|0        |NULL                       |
|482   |2022-04-27|27               |Wednesday|4               |17  |4        |April    |2022-04-01   |2      |2022|117         |0           |Wed 27th Apr 2022|Wednesday 27th April 2022    |1651039200|0        |NULL                       |
|483   |2022-04-28|28               |Thursday |5               |17  |4        |April    |2022-04-01   |2      |2022|118         |0           |Thu 28th Apr 2022|Thursday 28th April 2022     |1651125600|0        |NULL                       |
|484   |2022-04-29|29               |Friday   |6               |17  |4        |April    |2022-04-01   |2      |2022|119         |0           |Fri 29th Apr 2022|Friday 29th April 2022       |1651212000|0        |NULL                       |
|485   |2022-04-30|30               |Saturday |7               |17  |4        |April    |2022-04-01   |2      |2022|120         |0           |Sat 30th Apr 2022|Saturday 30th April 2022     |1651298400|0        |NULL                       |
|486   |2022-05-01|1                |Sunday   |1               |18  |5        |May      |2022-05-01   |2      |2022|121         |0           |Sun 1st May 2022 |Sunday 1st May 2022          |1651384800|0        |NULL                       |
|487   |2022-05-02|2                |Monday   |2               |18  |5        |May      |2022-05-01   |2      |2022|122         |0           |Mon 2nd May 2022 |Monday 2nd May 2022          |1651471200|0        |NULL                       |
|488   |2022-05-03|3                |Tuesday  |3               |18  |5        |May      |2022-05-01   |2      |2022|123         |0           |Tue 3rd May 2022 |Tuesday 3rd May 2022         |1651557600|0        |NULL                       |
|489   |2022-05-04|4                |Wednesday|4               |18  |5        |May      |2022-05-01   |2      |2022|124         |0           |Wed 4th May 2022 |Wednesday 4th May 2022       |1651644000|0        |NULL                       |
|490   |2022-05-05|5                |Thursday |5               |18  |5        |May      |2022-05-01   |2      |2022|125         |0           |Thu 5th May 2022 |Thursday 5th May 2022        |1651730400|0        |NULL                       |
|491   |2022-05-06|6                |Friday   |6               |18  |5        |May      |2022-05-01   |2      |2022|126         |0           |Fri 6th May 2022 |Friday 6th May 2022          |1651816800|0        |NULL                       |
|492   |2022-05-07|7                |Saturday |7               |18  |5        |May      |2022-05-01   |2      |2022|127         |0           |Sat 7th May 2022 |Saturday 7th May 2022        |1651903200|0        |NULL                       |
|493   |2022-05-08|8                |Sunday   |1               |19  |5        |May      |2022-05-01   |2      |2022|128         |0           |Sun 8th May 2022 |Sunday 8th May 2022          |1651989600|0        |NULL                       |
|494   |2022-05-09|9                |Monday   |2               |19  |5        |May      |2022-05-01   |2      |2022|129         |0           |Mon 9th May 2022 |Monday 9th May 2022          |1652076000|0        |NULL                       |
|495   |2022-05-10|10               |Tuesday  |3               |19  |5        |May      |2022-05-01   |2      |2022|130         |0           |Tue 10th May 2022|Tuesday 10th May 2022        |1652162400|0        |NULL                       |
|496   |2022-05-11|11               |Wednesday|4               |19  |5        |May      |2022-05-01   |2      |2022|131         |0           |Wed 11th May 2022|Wednesday 11th May 2022      |1652248800|0        |NULL                       |
|497   |2022-05-12|12               |Thursday |5               |19  |5        |May      |2022-05-01   |2      |2022|132         |0           |Thu 12th May 2022|Thursday 12th May 2022       |1652335200|0        |NULL                       |
|498   |2022-05-13|13               |Friday   |6               |19  |5        |May      |2022-05-01   |2      |2022|133         |0           |Fri 13th May 2022|Friday 13th May 2022         |1652421600|0        |NULL                       |
|499   |2022-05-14|14               |Saturday |7               |19  |5        |May      |2022-05-01   |2      |2022|134         |0           |Sat 14th May 2022|Saturday 14th May 2022       |1652508000|0        |NULL                       |
|500   |2022-05-15|15               |Sunday   |1               |20  |5        |May      |2022-05-01   |2      |2022|135         |0           |Sun 15th May 2022|Sunday 15th May 2022         |1652594400|1        |Mother's Day               |
|501   |2022-05-16|16               |Monday   |2               |20  |5        |May      |2022-05-01   |2      |2022|136         |0           |Mon 16th May 2022|Monday 16th May 2022         |1652680800|0        |NULL                       |
|502   |2022-05-17|17               |Tuesday  |3               |20  |5        |May      |2022-05-01   |2      |2022|137         |0           |Tue 17th May 2022|Tuesday 17th May 2022        |1652767200|0        |NULL                       |
|503   |2022-05-18|18               |Wednesday|4               |20  |5        |May      |2022-05-01   |2      |2022|138         |0           |Wed 18th May 2022|Wednesday 18th May 2022      |1652853600|0        |NULL                       |
|504   |2022-05-19|19               |Thursday |5               |20  |5        |May      |2022-05-01   |2      |2022|139         |0           |Thu 19th May 2022|Thursday 19th May 2022       |1652940000|0        |NULL                       |
|505   |2022-05-20|20               |Friday   |6               |20  |5        |May      |2022-05-01   |2      |2022|140         |0           |Fri 20th May 2022|Friday 20th May 2022         |1653026400|0        |NULL                       |
|506   |2022-05-21|21               |Saturday |7               |20  |5        |May      |2022-05-01   |2      |2022|141         |0           |Sat 21st May 2022|Saturday 21st May 2022       |1653112800|0        |NULL                       |
|507   |2022-05-22|22               |Sunday   |1               |21  |5        |May      |2022-05-01   |2      |2022|142         |0           |Sun 22nd May 2022|Sunday 22nd May 2022         |1653199200|0        |NULL                       |
|508   |2022-05-23|23               |Monday   |2               |21  |5        |May      |2022-05-01   |2      |2022|143         |0           |Mon 23rd May 2022|Monday 23rd May 2022         |1653285600|0        |NULL                       |
|509   |2022-05-24|24               |Tuesday  |3               |21  |5        |May      |2022-05-01   |2      |2022|144         |0           |Tue 24th May 2022|Tuesday 24th May 2022        |1653372000|0        |NULL                       |
|510   |2022-05-25|25               |Wednesday|4               |21  |5        |May      |2022-05-01   |2      |2022|145         |0           |Wed 25th May 2022|Wednesday 25th May 2022      |1653458400|0        |NULL                       |
|511   |2022-05-26|26               |Thursday |5               |21  |5        |May      |2022-05-01   |2      |2022|146         |0           |Thu 26th May 2022|Thursday 26th May 2022       |1653544800|0        |NULL                       |
|512   |2022-05-27|27               |Friday   |6               |21  |5        |May      |2022-05-01   |2      |2022|147         |0           |Fri 27th May 2022|Friday 27th May 2022         |1653631200|0        |NULL                       |
|513   |2022-05-28|28               |Saturday |7               |21  |5        |May      |2022-05-01   |2      |2022|148         |0           |Sat 28th May 2022|Saturday 28th May 2022       |1653717600|0        |NULL                       |
|514   |2022-05-29|29               |Sunday   |1               |22  |5        |May      |2022-05-01   |2      |2022|149         |0           |Sun 29th May 2022|Sunday 29th May 2022         |1653804000|0        |NULL                       |
|515   |2022-05-30|30               |Monday   |2               |22  |5        |May      |2022-05-01   |2      |2022|150         |0           |Mon 30th May 2022|Monday 30th May 2022         |1653890400|1        |Memorial Day               |
|516   |2022-05-31|31               |Tuesday  |3               |22  |5        |May      |2022-05-01   |2      |2022|151         |0           |Tue 31st May 2022|Tuesday 31st May 2022        |1653976800|0        |NULL                       |
|517   |2022-06-01|1                |Wednesday|4               |22  |6        |June     |2022-06-01   |2      |2022|152         |0           |Wed 1st Jun 2022 |Wednesday 1st June 2022      |1654063200|0        |NULL                       |
|518   |2022-06-02|2                |Thursday |5               |22  |6        |June     |2022-06-01   |2      |2022|153         |0           |Thu 2nd Jun 2022 |Thursday 2nd June 2022       |1654149600|0        |NULL                       |
|519   |2022-06-03|3                |Friday   |6               |22  |6        |June     |2022-06-01   |2      |2022|154         |0           |Fri 3rd Jun 2022 |Friday 3rd June 2022         |1654236000|0        |NULL                       |
|520   |2022-06-04|4                |Saturday |7               |22  |6        |June     |2022-06-01   |2      |2022|155         |0           |Sat 4th Jun 2022 |Saturday 4th June 2022       |1654322400|0        |NULL                       |
|521   |2022-06-05|5                |Sunday   |1               |23  |6        |June     |2022-06-01   |2      |2022|156         |0           |Sun 5th Jun 2022 |Sunday 5th June 2022         |1654408800|0        |NULL                       |
|522   |2022-06-06|6                |Monday   |2               |23  |6        |June     |2022-06-01   |2      |2022|157         |0           |Mon 6th Jun 2022 |Monday 6th June 2022         |1654495200|0        |NULL                       |
|523   |2022-06-07|7                |Tuesday  |3               |23  |6        |June     |2022-06-01   |2      |2022|158         |0           |Tue 7th Jun 2022 |Tuesday 7th June 2022        |1654581600|0        |NULL                       |
|524   |2022-06-08|8                |Wednesday|4               |23  |6        |June     |2022-06-01   |2      |2022|159         |0           |Wed 8th Jun 2022 |Wednesday 8th June 2022      |1654668000|0        |NULL                       |
|525   |2022-06-09|9                |Thursday |5               |23  |6        |June     |2022-06-01   |2      |2022|160         |0           |Thu 9th Jun 2022 |Thursday 9th June 2022       |1654754400|0        |NULL                       |
|526   |2022-06-10|10               |Friday   |6               |23  |6        |June     |2022-06-01   |2      |2022|161         |0           |Fri 10th Jun 2022|Friday 10th June 2022        |1654840800|0        |NULL                       |
|527   |2022-06-11|11               |Saturday |7               |23  |6        |June     |2022-06-01   |2      |2022|162         |0           |Sat 11th Jun 2022|Saturday 11th June 2022      |1654927200|0        |NULL                       |
|528   |2022-06-12|12               |Sunday   |1               |24  |6        |June     |2022-06-01   |2      |2022|163         |0           |Sun 12th Jun 2022|Sunday 12th June 2022        |1655013600|0        |NULL                       |
|529   |2022-06-13|13               |Monday   |2               |24  |6        |June     |2022-06-01   |2      |2022|164         |0           |Mon 13th Jun 2022|Monday 13th June 2022        |1655100000|0        |NULL                       |
|530   |2022-06-14|14               |Tuesday  |3               |24  |6        |June     |2022-06-01   |2      |2022|165         |0           |Tue 14th Jun 2022|Tuesday 14th June 2022       |1655186400|0        |NULL                       |
|531   |2022-06-15|15               |Wednesday|4               |24  |6        |June     |2022-06-01   |2      |2022|166         |0           |Wed 15th Jun 2022|Wednesday 15th June 2022     |1655272800|0        |NULL                       |
|532   |2022-06-16|16               |Thursday |5               |24  |6        |June     |2022-06-01   |2      |2022|167         |0           |Thu 16th Jun 2022|Thursday 16th June 2022      |1655359200|0        |NULL                       |
|533   |2022-06-17|17               |Friday   |6               |24  |6        |June     |2022-06-01   |2      |2022|168         |0           |Fri 17th Jun 2022|Friday 17th June 2022        |1655445600|0        |NULL                       |
|534   |2022-06-18|18               |Saturday |7               |24  |6        |June     |2022-06-01   |2      |2022|169         |0           |Sat 18th Jun 2022|Saturday 18th June 2022      |1655532000|0        |NULL                       |
|535   |2022-06-19|19               |Sunday   |1               |25  |6        |June     |2022-06-01   |2      |2022|170         |0           |Sun 19th Jun 2022|Sunday 19th June 2022        |1655618400|1        |Father's Day               |
|536   |2022-06-20|20               |Monday   |2               |25  |6        |June     |2022-06-01   |2      |2022|171         |0           |Mon 20th Jun 2022|Monday 20th June 2022        |1655704800|0        |NULL                       |
|537   |2022-06-21|21               |Tuesday  |3               |25  |6        |June     |2022-06-01   |2      |2022|172         |0           |Tue 21st Jun 2022|Tuesday 21st June 2022       |1655791200|0        |NULL                       |
|538   |2022-06-22|22               |Wednesday|4               |25  |6        |June     |2022-06-01   |2      |2022|173         |0           |Wed 22nd Jun 2022|Wednesday 22nd June 2022     |1655877600|0        |NULL                       |
|539   |2022-06-23|23               |Thursday |5               |25  |6        |June     |2022-06-01   |2      |2022|174         |0           |Thu 23rd Jun 2022|Thursday 23rd June 2022      |1655964000|0        |NULL                       |
|540   |2022-06-24|24               |Friday   |6               |25  |6        |June     |2022-06-01   |2      |2022|175         |0           |Fri 24th Jun 2022|Friday 24th June 2022        |1656050400|0        |NULL                       |
|541   |2022-06-25|25               |Saturday |7               |25  |6        |June     |2022-06-01   |2      |2022|176         |0           |Sat 25th Jun 2022|Saturday 25th June 2022      |1656136800|0        |NULL                       |
|542   |2022-06-26|26               |Sunday   |1               |26  |6        |June     |2022-06-01   |2      |2022|177         |0           |Sun 26th Jun 2022|Sunday 26th June 2022        |1656223200|0        |NULL                       |
|543   |2022-06-27|27               |Monday   |2               |26  |6        |June     |2022-06-01   |2      |2022|178         |0           |Mon 27th Jun 2022|Monday 27th June 2022        |1656309600|0        |NULL                       |
|544   |2022-06-28|28               |Tuesday  |3               |26  |6        |June     |2022-06-01   |2      |2022|179         |0           |Tue 28th Jun 2022|Tuesday 28th June 2022       |1656396000|0        |NULL                       |
|545   |2022-06-29|29               |Wednesday|4               |26  |6        |June     |2022-06-01   |2      |2022|180         |0           |Wed 29th Jun 2022|Wednesday 29th June 2022     |1656482400|0        |NULL                       |
|546   |2022-06-30|30               |Thursday |5               |26  |6        |June     |2022-06-01   |2      |2022|181         |0           |Thu 30th Jun 2022|Thursday 30th June 2022      |1656568800|0        |NULL                       |
|547   |2022-07-01|1                |Friday   |6               |26  |7        |July     |2022-07-01   |3      |2022|182         |0           |Fri 1st Jul 2022 |Friday 1st July 2022         |1656655200|0        |NULL                       |
|548   |2022-07-02|2                |Saturday |7               |26  |7        |July     |2022-07-01   |3      |2022|183         |0           |Sat 2nd Jul 2022 |Saturday 2nd July 2022       |1656741600|0        |NULL                       |
|549   |2022-07-03|3                |Sunday   |1               |27  |7        |July     |2022-07-01   |3      |2022|184         |0           |Sun 3rd Jul 2022 |Sunday 3rd July 2022         |1656828000|0        |NULL                       |
|550   |2022-07-04|4                |Monday   |2               |27  |7        |July     |2022-07-01   |3      |2022|185         |0           |Mon 4th Jul 2022 |Monday 4th July 2022         |1656914400|1        |Independence Day           |
|551   |2022-07-05|5                |Tuesday  |3               |27  |7        |July     |2022-07-01   |3      |2022|186         |0           |Tue 5th Jul 2022 |Tuesday 5th July 2022        |1657000800|0        |NULL                       |
|552   |2022-07-06|6                |Wednesday|4               |27  |7        |July     |2022-07-01   |3      |2022|187         |0           |Wed 6th Jul 2022 |Wednesday 6th July 2022      |1657087200|0        |NULL                       |
|553   |2022-07-07|7                |Thursday |5               |27  |7        |July     |2022-07-01   |3      |2022|188         |0           |Thu 7th Jul 2022 |Thursday 7th July 2022       |1657173600|0        |NULL                       |
|554   |2022-07-08|8                |Friday   |6               |27  |7        |July     |2022-07-01   |3      |2022|189         |0           |Fri 8th Jul 2022 |Friday 8th July 2022         |1657260000|0        |NULL                       |
|555   |2022-07-09|9                |Saturday |7               |27  |7        |July     |2022-07-01   |3      |2022|190         |0           |Sat 9th Jul 2022 |Saturday 9th July 2022       |1657346400|0        |NULL                       |
|556   |2022-07-10|10               |Sunday   |1               |28  |7        |July     |2022-07-01   |3      |2022|191         |0           |Sun 10th Jul 2022|Sunday 10th July 2022        |1657432800|0        |NULL                       |
|557   |2022-07-11|11               |Monday   |2               |28  |7        |July     |2022-07-01   |3      |2022|192         |0           |Mon 11th Jul 2022|Monday 11th July 2022        |1657519200|0        |NULL                       |
|558   |2022-07-12|12               |Tuesday  |3               |28  |7        |July     |2022-07-01   |3      |2022|193         |0           |Tue 12th Jul 2022|Tuesday 12th July 2022       |1657605600|0        |NULL                       |
|559   |2022-07-13|13               |Wednesday|4               |28  |7        |July     |2022-07-01   |3      |2022|194         |0           |Wed 13th Jul 2022|Wednesday 13th July 2022     |1657692000|0        |NULL                       |
|560   |2022-07-14|14               |Thursday |5               |28  |7        |July     |2022-07-01   |3      |2022|195         |0           |Thu 14th Jul 2022|Thursday 14th July 2022      |1657778400|0        |NULL                       |
|561   |2022-07-15|15               |Friday   |6               |28  |7        |July     |2022-07-01   |3      |2022|196         |0           |Fri 15th Jul 2022|Friday 15th July 2022        |1657864800|0        |NULL                       |
|562   |2022-07-16|16               |Saturday |7               |28  |7        |July     |2022-07-01   |3      |2022|197         |0           |Sat 16th Jul 2022|Saturday 16th July 2022      |1657951200|0        |NULL                       |
|563   |2022-07-17|17               |Sunday   |1               |29  |7        |July     |2022-07-01   |3      |2022|198         |0           |Sun 17th Jul 2022|Sunday 17th July 2022        |1658037600|0        |NULL                       |
|564   |2022-07-18|18               |Monday   |2               |29  |7        |July     |2022-07-01   |3      |2022|199         |0           |Mon 18th Jul 2022|Monday 18th July 2022        |1658124000|0        |NULL                       |
|565   |2022-07-19|19               |Tuesday  |3               |29  |7        |July     |2022-07-01   |3      |2022|200         |0           |Tue 19th Jul 2022|Tuesday 19th July 2022       |1658210400|0        |NULL                       |
|566   |2022-07-20|20               |Wednesday|4               |29  |7        |July     |2022-07-01   |3      |2022|201         |0           |Wed 20th Jul 2022|Wednesday 20th July 2022     |1658296800|0        |NULL                       |
|567   |2022-07-21|21               |Thursday |5               |29  |7        |July     |2022-07-01   |3      |2022|202         |0           |Thu 21st Jul 2022|Thursday 21st July 2022      |1658383200|0        |NULL                       |
|568   |2022-07-22|22               |Friday   |6               |29  |7        |July     |2022-07-01   |3      |2022|203         |0           |Fri 22nd Jul 2022|Friday 22nd July 2022        |1658469600|0        |NULL                       |
|569   |2022-07-23|23               |Saturday |7               |29  |7        |July     |2022-07-01   |3      |2022|204         |0           |Sat 23rd Jul 2022|Saturday 23rd July 2022      |1658556000|0        |NULL                       |
|570   |2022-07-24|24               |Sunday   |1               |30  |7        |July     |2022-07-01   |3      |2022|205         |0           |Sun 24th Jul 2022|Sunday 24th July 2022        |1658642400|0        |NULL                       |
|571   |2022-07-25|25               |Monday   |2               |30  |7        |July     |2022-07-01   |3      |2022|206         |0           |Mon 25th Jul 2022|Monday 25th July 2022        |1658728800|0        |NULL                       |
|572   |2022-07-26|26               |Tuesday  |3               |30  |7        |July     |2022-07-01   |3      |2022|207         |0           |Tue 26th Jul 2022|Tuesday 26th July 2022       |1658815200|0        |NULL                       |
|573   |2022-07-27|27               |Wednesday|4               |30  |7        |July     |2022-07-01   |3      |2022|208         |0           |Wed 27th Jul 2022|Wednesday 27th July 2022     |1658901600|0        |NULL                       |
|574   |2022-07-28|28               |Thursday |5               |30  |7        |July     |2022-07-01   |3      |2022|209         |0           |Thu 28th Jul 2022|Thursday 28th July 2022      |1658988000|0        |NULL                       |
|575   |2022-07-29|29               |Friday   |6               |30  |7        |July     |2022-07-01   |3      |2022|210         |0           |Fri 29th Jul 2022|Friday 29th July 2022        |1659074400|0        |NULL                       |
|576   |2022-07-30|30               |Saturday |7               |30  |7        |July     |2022-07-01   |3      |2022|211         |0           |Sat 30th Jul 2022|Saturday 30th July 2022      |1659160800|0        |NULL                       |
|577   |2022-07-31|31               |Sunday   |1               |31  |7        |July     |2022-07-01   |3      |2022|212         |0           |Sun 31st Jul 2022|Sunday 31st July 2022        |1659247200|0        |NULL                       |
|578   |2022-08-01|1                |Monday   |2               |31  |8        |August   |2022-08-01   |3      |2022|213         |0           |Mon 1st Aug 2022 |Monday 1st August 2022       |1659333600|0        |NULL                       |
|579   |2022-08-02|2                |Tuesday  |3               |31  |8        |August   |2022-08-01   |3      |2022|214         |0           |Tue 2nd Aug 2022 |Tuesday 2nd August 2022      |1659420000|0        |NULL                       |
|580   |2022-08-03|3                |Wednesday|4               |31  |8        |August   |2022-08-01   |3      |2022|215         |0           |Wed 3rd Aug 2022 |Wednesday 3rd August 2022    |1659506400|0        |NULL                       |
|581   |2022-08-04|4                |Thursday |5               |31  |8        |August   |2022-08-01   |3      |2022|216         |0           |Thu 4th Aug 2022 |Thursday 4th August 2022     |1659592800|0        |NULL                       |
|582   |2022-08-05|5                |Friday   |6               |31  |8        |August   |2022-08-01   |3      |2022|217         |0           |Fri 5th Aug 2022 |Friday 5th August 2022       |1659679200|0        |NULL                       |
